지점,지점명,일시,기온(°C),풍향(deg),강수량(mm),습도(%)
634,아산,2025-01-21 15:00,7.7,227.7,0,56
634,아산,2025-01-21 16:00,6.2,50.2,0,65
634,아산,2025-01-21 17:00,5.5,48.7,0,68
634,아산,2025-01-21 18:00,3.7,63.6,0,74
634,아산,2025-01-21 19:00,2.6,31.5,0,79
634,아산,2025-01-21 20:00,1.6,53.1,0,80
634,아산,2025-01-21 21:00,-0.4,176.6,0,88
634,아산,2025-01-21 22:00,-0.9,156,0,88
634,아산,2025-01-21 23:00,-1.3,183,0,89
634,아산,2025-01-22 0:00,-1.9,189.6,0,91
634,아산,2025-01-22 1:00,-2,195.9,0,93
634,아산,2025-01-22 2:00,-0.4,159.3,0,88
634,아산,2025-01-22 3:00,-1.3,219,0,91
634,아산,2025-01-22 4:00,-1.6,206.2,0,92
634,아산,2025-01-22 5:00,-1.4,202.1,0,91
634,아산,2025-01-22 6:00,-1.3,198.2,0,91
634,아산,2025-01-22 7:00,-0.4,190.4,0,90
634,아산,2025-01-22 8:00,0.1,178.2,0,89
634,아산,2025-01-22 9:00,1.1,205.6,0,88
634,아산,2025-01-22 10:00,2.9,196.9,0,82
634,아산,2025-01-22 11:00,4.2,249.8,0,77
634,아산,2025-01-22 12:00,4.4,54.9,0,86
634,아산,2025-01-22 13:00,5.3,65.3,0,70
634,아산,2025-01-22 14:00,4.9,67.3,0,73
634,아산,2025-01-22 15:00,5.2,88.3,0,61
634,아산,2025-01-22 16:00,4.7,74.9,0,57
634,아산,2025-01-22 17:00,4.1,71.8,0,56
634,아산,2025-01-22 18:00,2.9,46.9,0,68
634,아산,2025-01-22 19:00,2.4,37.6,0,75
634,아산,2025-01-22 20:00,1.5,337,0,83
634,아산,2025-01-22 21:00,1.2,219.2,0,78
634,아산,2025-01-22 22:00,-0.6,0,0,82
634,아산,2025-01-22 23:00,-1.3,198.8,0,85
634,아산,2025-01-23 0:00,-1.3,190.2,0,86
634,아산,2025-01-23 1:00,-2.7,180.3,0,91
634,아산,2025-01-23 2:00,-3.1,202.7,0,93
634,아산,2025-01-23 3:00,-2.2,184.3,0,86
634,아산,2025-01-23 4:00,-2.9,211.3,0,88
634,아산,2025-01-23 5:00,-4,191.7,0,91
634,아산,2025-01-23 6:00,-3.8,193.2,0,94
634,아산,2025-01-23 7:00,-4.3,200,0,93
634,아산,2025-01-23 8:00,-4.6,205,0,92
634,아산,2025-01-23 9:00,-3.2,200,0,92
634,아산,2025-01-23 10:00,-0.2,212.4,0,85
634,아산,2025-01-23 11:00,1.3,266.7,0,74
634,아산,2025-01-23 12:00,3.4,7.5,0,50
634,아산,2025-01-23 13:00,4.4,35.7,0,30
634,아산,2025-01-23 14:00,5.3,43.8,0,33
634,아산,2025-01-23 15:00,6.1,3.3,0,30
634,아산,2025-01-23 16:00,5.4,55.6,0,34
634,아산,2025-01-23 17:00,4,80.6,0,45
634,아산,2025-01-23 18:00,2.6,56.7,0,55
634,아산,2025-01-23 19:00,1.4,28.2,0,57
634,아산,2025-01-23 20:00,0.4,347.5,0,65
634,아산,2025-01-23 21:00,-1.6,247.2,0,71
634,아산,2025-01-23 22:00,-1.9,0,0,73
634,아산,2025-01-23 23:00,-2.8,234.4,0,79
634,아산,2025-01-24 0:00,-3.7,197.2,0,84
634,아산,2025-01-24 1:00,-3.6,199.4,0,86
634,아산,2025-01-24 2:00,-3.8,176.4,0,82
634,아산,2025-01-24 3:00,-4.9,0,0,83
634,아산,2025-01-24 4:00,-5.4,222,0,91
634,아산,2025-01-24 5:00,-5.3,94.3,0,88
634,아산,2025-01-24 6:00,-5.5,0,0,84
634,아산,2025-01-24 7:00,-4.4,44.6,0,88
634,아산,2025-01-24 8:00,-5.2,0,0,90
634,아산,2025-01-24 9:00,-3.1,0,0,83
634,아산,2025-01-24 10:00,-0.7,0.6,0,75
634,아산,2025-01-24 11:00,1.7,322.8,0,63
634,아산,2025-01-24 12:00,3.9,68.4,0,48
634,아산,2025-01-24 13:00,5.1,71.7,0,45
634,아산,2025-01-24 14:00,6.2,2,0,38
634,아산,2025-01-24 15:00,7.1,296.4,0,34
634,아산,2025-01-24 16:00,6.9,319.5,0,38
634,아산,2025-01-24 17:00,5.2,56.8,0,53
634,아산,2025-01-24 18:00,3.9,319.1,0,49
634,아산,2025-01-24 19:00,3,35.4,0,54
634,아산,2025-01-24 20:00,0.7,0,0,64
634,아산,2025-01-24 21:00,-0.4,140.9,0,71
634,아산,2025-01-24 22:00,-0.7,0,0,71
634,아산,2025-01-24 23:00,-1,126.6,0,71
634,아산,2025-01-25 0:00,-2.3,214.9,0,80
634,아산,2025-01-25 1:00,-2,7.7,0,80
634,아산,2025-01-25 2:00,-2.3,216.7,0,88
634,아산,2025-01-25 3:00,-2.2,0,0,88
634,아산,2025-01-25 4:00,-2.3,0,0,90
634,아산,2025-01-25 5:00,-3.3,357.6,0,90
634,아산,2025-01-25 6:00,-2.2,97.2,0,85
634,아산,2025-01-25 7:00,-4,131.1,0,88
634,아산,2025-01-25 8:00,-4.3,220.7,0,88
634,아산,2025-01-25 9:00,-2.1,222,0,81
634,아산,2025-01-25 10:00,2.1,353.9,0,70
634,아산,2025-01-25 11:00,5.5,70.4,0,59
634,아산,2025-01-25 12:00,7.3,220.8,0,52
634,아산,2025-01-25 13:00,8.8,69.2,0,45
634,아산,2025-01-25 14:00,9,90.5,0,40
634,아산,2025-01-25 15:00,8.8,62,0,41
634,아산,2025-01-25 16:00,9.2,58.4,0,36
634,아산,2025-01-25 17:00,9,55.8,0,36
634,아산,2025-01-25 18:00,6.4,83.6,0,56
634,아산,2025-01-25 19:00,5.2,65.6,0,66
634,아산,2025-01-25 20:00,5.4,67,0,56
634,아산,2025-01-25 21:00,5.5,67.8,0,49
634,아산,2025-01-25 22:00,4.8,70.7,0,50
634,아산,2025-01-25 23:00,4.2,73.1,0,51
634,아산,2025-01-26 0:00,3.9,67.2,0,51
634,아산,2025-01-26 1:00,3.6,94.3,0,52
634,아산,2025-01-26 2:00,2.6,0,0,59
634,아산,2025-01-26 3:00,3.3,106.7,0,53
634,아산,2025-01-26 4:00,2.2,54.2,0,58
634,아산,2025-01-26 5:00,1.6,56.4,0,61
634,아산,2025-01-26 6:00,1.6,73.6,0,62
634,아산,2025-01-26 7:00,1.1,75.2,0,64
634,아산,2025-01-26 8:00,0.9,0,0,64
634,아산,2025-01-26 9:00,1.8,55.4,0,62
634,아산,2025-01-26 10:00,3.4,50.3,0,55
634,아산,2025-01-26 11:00,5.3,302.8,0,49
634,아산,2025-01-26 12:00,5.9,72.4,0,47
634,아산,2025-01-26 13:00,7.2,156.5,0,38
634,아산,2025-01-26 14:00,7.4,154.1,0,39
634,아산,2025-01-26 15:00,7.1,141.2,0,39
634,아산,2025-01-26 16:00,7.3,142.7,0,39
634,아산,2025-01-26 17:00,6.9,137.8,0,40
634,아산,2025-01-26 18:00,5.4,183.1,0,49
634,아산,2025-01-26 19:00,4.7,168.1,0,50
634,아산,2025-01-26 20:00,4.2,218.8,0,52
634,아산,2025-01-26 21:00,3.3,200.9,0,61
634,아산,2025-01-26 22:00,3.8,169.9,0,61
634,아산,2025-01-26 23:00,3.6,182,0,62
634,아산,2025-01-27 0:00,3,203.7,0,67
634,아산,2025-01-27 1:00,3.5,189.5,0,68
634,아산,2025-01-27 2:00,2.8,145.9,0,79
634,아산,2025-01-27 3:00,2.3,143.2,0,89
634,아산,2025-01-27 4:00,2,167.1,0,91
634,아산,2025-01-27 5:00,1.8,228.8,0,96
634,아산,2025-01-27 6:00,0.9,214.4,0.5,97
634,아산,2025-01-27 7:00,0.9,227.9,0.5,98
634,아산,2025-01-27 8:00,0.1,256.3,0,97
634,아산,2025-01-27 9:00,0.3,258.2,0,80
634,아산,2025-01-27 10:00,-0.6,243,0,87
634,아산,2025-01-27 11:00,0.4,228.9,0,81
634,아산,2025-01-27 12:00,-0.6,239.6,0,81
634,아산,2025-01-27 13:00,1.1,251,0.5,66
634,아산,2025-01-27 14:00,2.8,253.6,0,60
634,아산,2025-01-27 15:00,1.4,246.8,0,61
634,아산,2025-01-27 16:00,-0.2,245.9,0,86
634,아산,2025-01-27 17:00,-1.2,276.4,0.5,94
634,아산,2025-01-27 18:00,-1.6,258.4,0,91
634,아산,2025-01-27 19:00,-2.3,240.1,1,96
634,아산,2025-01-27 20:00,-2.2,260.3,1.5,97
634,아산,2025-01-27 21:00,-2.3,278.7,2,97
634,아산,2025-01-27 22:00,-2.3,275.8,1,96
634,아산,2025-01-27 23:00,-2.4,260.9,1.5,97
634,아산,2025-01-28 0:00,-2.6,255.5,3,96
634,아산,2025-01-28 1:00,-2.7,264.1,1,97
634,아산,2025-01-28 2:00,-2.9,277.3,0,93
634,아산,2025-01-28 3:00,-3,273.4,0,89
634,아산,2025-01-28 4:00,-3,253.7,0,86
634,아산,2025-01-28 5:00,-3.3,257.4,0,89
634,아산,2025-01-28 6:00,-2.9,283.3,0,83
634,아산,2025-01-28 7:00,-3,287.2,0,82
634,아산,2025-01-28 8:00,-2.9,270.5,0.5,94
634,아산,2025-01-28 9:00,-2.5,263.7,0,94
634,아산,2025-01-28 10:00,-2.2,217.6,0.5,93
634,아산,2025-01-28 11:00,-2,251.5,0.5,94
634,아산,2025-01-28 12:00,-1.8,289.3,0.5,86
634,아산,2025-01-28 13:00,-1.2,280.1,0,88
634,아산,2025-01-28 14:00,-1.2,284.5,0,88
634,아산,2025-01-28 15:00,-1.3,271.9,0,84
634,아산,2025-01-28 16:00,-1.5,268.5,0,82
634,아산,2025-01-28 17:00,-1.9,260,0,89
634,아산,2025-01-28 18:00,-2.2,282.7,0,89
634,아산,2025-01-28 19:00,-2.4,278.6,0.5,94
634,아산,2025-01-28 20:00,-2.5,305.9,0,93
634,아산,2025-01-28 21:00,-2.7,283.5,0,92
634,아산,2025-01-28 22:00,-2.9,286.5,0,91
634,아산,2025-01-28 23:00,-3.9,65.8,0.5,89
634,아산,2025-01-29 0:00,-3.8,0,0,92
634,아산,2025-01-29 1:00,-3.7,49.6,0.5,95
634,아산,2025-01-29 2:00,-3.9,334.4,0,93
634,아산,2025-01-29 3:00,-3.1,291,0,77
634,아산,2025-01-29 4:00,-3.2,295,0,75
634,아산,2025-01-29 5:00,-3.6,313.2,0,76
634,아산,2025-01-29 6:00,-3.7,314.6,0,76
634,아산,2025-01-29 7:00,-3.8,304.5,0,76
634,아산,2025-01-29 8:00,-3.9,266.7,0,77
634,아산,2025-01-29 9:00,-3.4,283.2,0,74
634,아산,2025-01-29 10:00,-2.7,292.3,0,71
634,아산,2025-01-29 11:00,-2.7,310.5,0,72
634,아산,2025-01-29 12:00,-2.2,300.7,0,74
634,아산,2025-01-29 13:00,-2.3,316.5,0,74
634,아산,2025-01-29 14:00,-1.4,275.2,0,68
634,아산,2025-01-29 15:00,-2.1,282.9,0,63
634,아산,2025-01-29 16:00,-2,304.8,0,58
634,아산,2025-01-29 17:00,-2,305.4,0,58
634,아산,2025-01-29 18:00,-3.1,305.6,0,61
634,아산,2025-01-29 19:00,-4,275.9,0,66
634,아산,2025-01-29 20:00,-4.2,282.7,0,65
634,아산,2025-01-29 21:00,-6.1,211.2,0,77
634,아산,2025-01-29 22:00,-7.6,239.6,0,88
634,아산,2025-01-29 23:00,-6.6,205.2,0,85
634,아산,2025-01-30 0:00,-6.5,168.6,0,85
634,아산,2025-01-30 1:00,-7.1,220.4,0,86
634,아산,2025-01-30 2:00,-6.5,194.7,0,90
634,아산,2025-01-30 3:00,-6.4,176.2,0,90
634,아산,2025-01-30 4:00,-5.7,0,0,91
634,아산,2025-01-30 5:00,-6.1,185.9,0,92
634,아산,2025-01-30 6:00,-6.3,135.2,0,92
634,아산,2025-01-30 7:00,-7,210.5,0,93
634,아산,2025-01-30 8:00,-6.4,218.4,0,93
634,아산,2025-01-30 9:00,-5.6,0,0,93
634,아산,2025-01-30 10:00,-4.1,213.8,0,80
634,아산,2025-01-30 11:00,-2,205.1,0,61
634,아산,2025-01-30 12:00,-1.6,303.3,0,39
634,아산,2025-01-30 13:00,-0.8,263.7,0,43
634,아산,2025-01-30 14:00,0.5,240.7,0,45
634,아산,2025-01-30 15:00,-0.6,19,0,44
634,아산,2025-01-30 16:00,-1.2,105.8,0,46
634,아산,2025-01-30 17:00,-1,53.4,0,51
634,아산,2025-01-30 18:00,-2.1,57.5,0,56
634,아산,2025-01-30 19:00,-2.2,61.5,0,53
634,아산,2025-01-30 20:00,-2.9,82.7,0,60
634,아산,2025-01-30 21:00,-4.1,105,0,67
634,아산,2025-01-30 22:00,-3,120.3,0,65
634,아산,2025-01-30 23:00,-4.3,191.8,0,68
634,아산,2025-01-31 0:00,-4.5,155.4,0,73
634,아산,2025-01-31 1:00,-5.3,193,0,79
634,아산,2025-01-31 2:00,-4.4,199.5,0,77
634,아산,2025-01-31 3:00,-3.6,171.2,0,78
634,아산,2025-01-31 4:00,-3.5,0,0,75
634,아산,2025-01-31 5:00,-3.6,241.4,0,78
634,아산,2025-01-31 6:00,-3.5,34.4,0,83
634,아산,2025-01-31 7:00,-3.4,111.2,0,81
634,아산,2025-01-31 8:00,-2.9,21.4,0,84
634,아산,2025-01-31 9:00,-1.8,0,0,79
634,아산,2025-01-31 10:00,-0.4,324.2,0,69
634,아산,2025-01-31 11:00,0.5,54,0,68
634,아산,2025-01-31 12:00,1.5,52.1,0,65
634,아산,2025-01-31 13:00,2,46.6,0,68
634,아산,2025-01-31 14:00,1.8,45.6,0,67
634,아산,2025-01-31 15:00,2,54.8,0,67
634,아산,2025-01-31 16:00,2,59.9,0,67
634,아산,2025-01-31 17:00,1.6,54.6,0,70
634,아산,2025-01-31 18:00,1.2,48.8,0,76
634,아산,2025-01-31 19:00,1,39.3,0,80
634,아산,2025-01-31 20:00,0.9,53.6,0,83
634,아산,2025-01-31 21:00,0.8,47.4,0,89
634,아산,2025-01-31 22:00,1,76.2,0,87
634,아산,2025-01-31 23:00,0.9,53.5,0,88
634,아산,2025-02-01 0:00,0.8,25.9,0,90
634,아산,2025-02-01 1:00,0.8,60.2,0,91
634,아산,2025-02-01 2:00,0.8,359.7,0,91
634,아산,2025-02-01 3:00,0.7,0,0,92
634,아산,2025-02-01 4:00,0.7,39.4,0,92
634,아산,2025-02-01 5:00,0.7,58.7,0,93
634,아산,2025-02-01 6:00,0.5,39,0,93
634,아산,2025-02-01 7:00,0.6,32,0,92
634,아산,2025-02-01 8:00,0.6,52.2,0,93
634,아산,2025-02-01 9:00,0.6,44.4,0,94
634,아산,2025-02-01 10:00,0.9,58.7,0,92
634,아산,2025-02-01 11:00,1.8,57.9,0,88
634,아산,2025-02-01 12:00,2.3,68.3,0,85
634,아산,2025-02-01 13:00,3.3,66.6,0,82
634,아산,2025-02-01 14:00,4.6,61,0,78
634,아산,2025-02-01 15:00,4.9,308.6,0,78
634,아산,2025-02-01 16:00,5.4,324.2,0,76
634,아산,2025-02-01 17:00,5.2,327.7,0,74
634,아산,2025-02-01 18:00,3.5,316.8,0,78
634,아산,2025-02-01 19:00,1.7,14.8,0,79
634,아산,2025-02-01 20:00,0.2,306.5,0,89
634,아산,2025-02-01 21:00,-0.5,340.1,0,90
634,아산,2025-02-01 22:00,-1.6,201,0,92
634,아산,2025-02-01 23:00,-1.5,221.9,0,93
634,아산,2025-02-02 0:00,-2,185.9,0,94
634,아산,2025-02-02 1:00,-1.9,187.1,0,94
634,아산,2025-02-02 2:00,-2.6,200.6,0,94
634,아산,2025-02-02 3:00,-3,217.5,0,95
634,아산,2025-02-02 4:00,-2.9,211.5,0,96
634,아산,2025-02-02 5:00,-3.3,188.2,0,96
634,아산,2025-02-02 6:00,-3.5,202.3,0,95
634,아산,2025-02-02 7:00,-4.5,0,0,95
634,아산,2025-02-02 8:00,-3.7,130.9,0,95
634,아산,2025-02-02 9:00,-2.6,0,0,95
634,아산,2025-02-02 10:00,-1,291.3,0,93
634,아산,2025-02-02 11:00,-0.6,314.9,0,94
634,아산,2025-02-02 12:00,2.8,50.4,0,72
634,아산,2025-02-02 13:00,3.6,13.5,0,69
634,아산,2025-02-02 14:00,4.4,45.8,0,72
634,아산,2025-02-02 15:00,4.9,57.3,0,62
634,아산,2025-02-02 16:00,4.5,83.8,0,63
634,아산,2025-02-02 17:00,3.1,309.9,0,66
634,아산,2025-02-02 18:00,2.3,308.2,0,68
634,아산,2025-02-02 19:00,1.7,299.2,0,66
634,아산,2025-02-02 20:00,1,268.4,0,79
634,아산,2025-02-02 21:00,0.1,217.8,0,84
634,아산,2025-02-02 22:00,0.3,222.8,0,85
634,아산,2025-02-02 23:00,0.9,251.2,0,86
634,아산,2025-02-03 0:00,1,254.4,0,88
634,아산,2025-02-03 1:00,1.6,278.8,0,75
634,아산,2025-02-03 2:00,1.3,295.6,0,76
634,아산,2025-02-03 3:00,0.5,316.9,0,64
634,아산,2025-02-03 4:00,-0.1,318.1,0,65
634,아산,2025-02-03 5:00,-0.6,311.6,0,72
634,아산,2025-02-03 6:00,-1.3,295.1,0,53
634,아산,2025-02-03 7:00,-2.2,284.8,0,50
634,아산,2025-02-03 8:00,-2.7,304.1,0,54
634,아산,2025-02-03 9:00,-2.3,308.3,0,47
634,아산,2025-02-03 10:00,-1.9,314.6,0,43
634,아산,2025-02-03 11:00,-2.2,319.8,0,37
634,아산,2025-02-03 12:00,-2.1,294.2,0,37
634,아산,2025-02-03 13:00,-1.8,289.6,0,41
634,아산,2025-02-03 14:00,-2,310.7,0,41
634,아산,2025-02-03 15:00,-2,303.8,0,42
634,아산,2025-02-03 16:00,-2.4,318.7,0,44
634,아산,2025-02-03 17:00,-3,317.4,0,53
634,아산,2025-02-03 18:00,-3.6,283.1,0,55
634,아산,2025-02-03 19:00,-3.6,277.7,0,50
634,아산,2025-02-03 20:00,-4.1,315.9,0,53
634,아산,2025-02-03 21:00,-5,308.7,0,61
634,아산,2025-02-03 22:00,-4.9,319.2,0,59
634,아산,2025-02-03 23:00,-5.4,10,0,63
634,아산,2025-02-04 0:00,-5.8,298.8,0,62
634,아산,2025-02-04 1:00,-6.1,321,0,69
634,아산,2025-02-04 2:00,-6.3,320.2,0,66
634,아산,2025-02-04 3:00,-6.7,313.7,0,66
634,아산,2025-02-04 4:00,-7.1,295.5,0,66
634,아산,2025-02-04 5:00,-7.7,292.6,0,76
634,아산,2025-02-04 6:00,-7.5,304.4,0,70
634,아산,2025-02-04 7:00,-8,315,0,79
634,아산,2025-02-04 8:00,-7.7,307.2,0,65
634,아산,2025-02-04 9:00,-7.3,308.2,0,71
634,아산,2025-02-04 10:00,-7.3,296.2,0,71
634,아산,2025-02-04 11:00,-7.3,301.1,0,68
634,아산,2025-02-04 12:00,-6.7,319,0,63
634,아산,2025-02-04 13:00,-6.7,317.5,0,54
634,아산,2025-02-04 14:00,-6.1,319.4,0,52
634,아산,2025-02-04 15:00,-5.1,288.2,0,53
634,아산,2025-02-04 16:00,-5.6,294.1,0,57
634,아산,2025-02-04 17:00,-5.6,305.4,0,60
634,아산,2025-02-04 18:00,-6.2,313.1,0,60
634,아산,2025-02-04 19:00,-6.5,314.1,0,64
634,아산,2025-02-04 20:00,-6.7,285.5,0,63
634,아산,2025-02-04 21:00,-6.5,283.8,0,65
634,아산,2025-02-04 22:00,-6.6,301.1,0,71
634,아산,2025-02-04 23:00,-6.4,307.9,0,71
634,아산,2025-02-05 0:00,-6.7,320.5,0,80
634,아산,2025-02-05 1:00,-7.7,21.8,0,76
634,아산,2025-02-05 2:00,-8.2,43.6,0,74
634,아산,2025-02-05 3:00,-9.5,48.6,0,71
634,아산,2025-02-05 4:00,-9.9,65.6,0,71
634,아산,2025-02-05 5:00,-10.1,69.7,0,71
634,아산,2025-02-05 6:00,-9.9,43.4,0,67
634,아산,2025-02-05 7:00,-9.6,62.4,0,65
634,아산,2025-02-05 8:00,-12.2,213.6,0,87
634,아산,2025-02-05 9:00,-10,212.8,0,79
634,아산,2025-02-05 10:00,-7.2,38.7,0,54
634,아산,2025-02-05 11:00,-7,4.2,0,38
634,아산,2025-02-05 12:00,-6,349,0,36
634,아산,2025-02-05 13:00,-5.4,332.6,0,38
634,아산,2025-02-05 14:00,-4.7,309.2,0,39
634,아산,2025-02-05 15:00,-4.2,311.5,0,41
634,아산,2025-02-05 16:00,-4.4,320.5,0,43
634,아산,2025-02-05 17:00,-4.9,303,0,53
634,아산,2025-02-05 18:00,-6.1,295,0,78
634,아산,2025-02-05 19:00,-6.3,255.2,0,72
634,아산,2025-02-05 20:00,-7.1,280.1,0,90
634,아산,2025-02-05 21:00,-7.2,290.8,0,92
634,아산,2025-02-05 22:00,-6.4,316.4,0,68
634,아산,2025-02-05 23:00,-6.7,294.2,0,66
634,아산,2025-02-06 0:00,-8.6,38.6,0,61
634,아산,2025-02-06 1:00,-9.2,65.2,0,60
634,아산,2025-02-06 2:00,-9.6,50.5,0,59
634,아산,2025-02-06 3:00,-9.8,62.5,0,59
634,아산,2025-02-06 4:00,-12.2,205.3,0,74
634,아산,2025-02-06 5:00,-12.7,187,0,80
634,아산,2025-02-06 6:00,-12.5,190.5,0,82
634,아산,2025-02-06 7:00,-12,164.8,0,77
634,아산,2025-02-06 8:00,-12.8,169.1,0,81
634,아산,2025-02-06 9:00,-9.9,192.5,0,75
634,아산,2025-02-06 10:00,-6.7,174.7,0,56
634,아산,2025-02-06 11:00,-5.3,194.4,0,59
634,아산,2025-02-06 12:00,-1.5,215.5,0,56
634,아산,2025-02-06 13:00,0.4,225.6,0,48
634,아산,2025-02-06 14:00,0.6,242.4,0,44
634,아산,2025-02-06 15:00,0.4,229.5,0,52
634,아산,2025-02-06 16:00,-1.4,224.3,0,79
634,아산,2025-02-06 17:00,-2.8,217.7,0.5,94
634,아산,2025-02-06 18:00,-3,214.5,0,94
634,아산,2025-02-06 19:00,-2.4,245.1,0,94
634,아산,2025-02-06 20:00,-2.6,307.7,0,93
634,아산,2025-02-06 21:00,-4.4,207.4,0,94
634,아산,2025-02-06 22:00,-4.2,192.7,0,93
634,아산,2025-02-06 23:00,-4.2,0,0,90
634,아산,2025-02-07 0:00,-4.8,147.3,0,93
634,아산,2025-02-07 1:00,-5.8,176.9,0,93
634,아산,2025-02-07 2:00,-6.2,213.2,0,94
634,아산,2025-02-07 3:00,-5,153.7,0,94
634,아산,2025-02-07 4:00,-3.9,158.8,0,90
634,아산,2025-02-07 5:00,-4.1,201.7,0,93
634,아산,2025-02-07 6:00,-4.2,51.9,0.5,93
634,아산,2025-02-07 7:00,-6.5,97.1,0,93
634,아산,2025-02-07 8:00,-6.8,121.2,0,82
634,아산,2025-02-07 9:00,-7.1,215.8,0,86
634,아산,2025-02-07 10:00,-7.5,41.5,0,89
634,아산,2025-02-07 11:00,-6.4,318.1,0,60
634,아산,2025-02-07 12:00,-6.4,317.5,0,59
634,아산,2025-02-07 13:00,-7.1,293,0,59
634,아산,2025-02-07 14:00,-7.3,294.9,0,56
634,아산,2025-02-07 15:00,-7.8,318.6,0,55
634,아산,2025-02-07 16:00,-7.9,310.1,0,58
634,아산,2025-02-07 17:00,-8,318.3,0,59
634,아산,2025-02-07 18:00,-7.9,299.4,0,61
634,아산,2025-02-07 19:00,-8,283.8,0,67
634,아산,2025-02-07 20:00,-7.9,308.1,0,71
634,아산,2025-02-07 21:00,-7.9,319.7,0,76
634,아산,2025-02-07 22:00,-8.1,309.5,0,73
634,아산,2025-02-07 23:00,-8.9,38.6,0,70
634,아산,2025-02-08 0:00,-8.4,11.9,0,67
634,아산,2025-02-08 1:00,-8.5,25.7,0,67
634,아산,2025-02-08 2:00,-8.4,24.9,0,60
634,아산,2025-02-08 3:00,-8.9,39.4,0,59
634,아산,2025-02-08 4:00,-8.9,34.2,0,63
634,아산,2025-02-08 5:00,-9.9,0,0,64
634,아산,2025-02-08 6:00,-10.6,221.5,0,69
634,아산,2025-02-08 7:00,-10.2,261,0,73
634,아산,2025-02-08 8:00,-10.9,181.2,0,75
634,아산,2025-02-08 9:00,-8.6,218.4,0,71
634,아산,2025-02-08 10:00,-7.4,25.2,0,63
634,아산,2025-02-08 11:00,-6.7,358.1,0,71
634,아산,2025-02-08 12:00,-5.8,42.5,0,69
634,아산,2025-02-08 13:00,-5.4,5.2,0,59
634,아산,2025-02-08 14:00,-4.1,315.6,0,59
634,아산,2025-02-08 15:00,-4,314,0,54
634,아산,2025-02-08 16:00,-4.4,295.9,0,58
634,아산,2025-02-08 17:00,-4.3,298,0,58
634,아산,2025-02-08 18:00,-4.9,319.8,0,62
634,아산,2025-02-08 19:00,-5.1,318.7,0,65
634,아산,2025-02-08 20:00,-5.3,91.5,0,67
634,아산,2025-02-08 21:00,-5.8,0,0,71
634,아산,2025-02-08 22:00,-5.6,72.5,0,77
634,아산,2025-02-08 23:00,-6.3,0,0,85
634,아산,2025-02-09 0:00,-6.7,146.4,0,86
634,아산,2025-02-09 1:00,-6.7,161.5,0,88
634,아산,2025-02-09 2:00,-7.1,0,0,90
634,아산,2025-02-09 3:00,-9.3,127,0,91
634,아산,2025-02-09 4:00,-9.7,174.4,0,91
634,아산,2025-02-09 5:00,-12.3,213.6,0,89
634,아산,2025-02-09 6:00,-12.1,191.4,0,89
634,아산,2025-02-09 7:00,-11.8,210.9,0,89
634,아산,2025-02-09 8:00,-10.9,0,0,89
634,아산,2025-02-09 9:00,-8.9,228.2,0,88
634,아산,2025-02-09 10:00,-5.5,170.2,0,77
634,아산,2025-02-09 11:00,-3.2,220.3,0,66
634,아산,2025-02-09 12:00,-3.2,346.1,0,63
634,아산,2025-02-09 13:00,-2.5,36.1,0,66
634,아산,2025-02-09 14:00,-1.2,327.8,0,61
634,아산,2025-02-09 15:00,-0.5,301.7,0,64
634,아산,2025-02-09 16:00,-1.3,324.7,0,67
634,아산,2025-02-09 17:00,-1.4,330.1,0,71
634,아산,2025-02-09 18:00,-2.1,320,0,76
634,아산,2025-02-09 19:00,-2.2,270.7,0,79
634,아산,2025-02-09 20:00,-2.4,286.5,0,68
634,아산,2025-02-09 21:00,-2.6,281.5,0,67
634,아산,2025-02-09 22:00,-2.6,317.9,0,68
634,아산,2025-02-09 23:00,-3,272.9,0,70
634,아산,2025-02-10 0:00,-4.9,245.3,0,81
634,아산,2025-02-10 1:00,-5.4,241.8,0,80
634,아산,2025-02-10 2:00,-6.2,206.6,0,83
634,아산,2025-02-10 3:00,-6.6,220.2,0,79
634,아산,2025-02-10 4:00,-6.5,174.1,0,81
634,아산,2025-02-10 5:00,-8,221.8,0,90
634,아산,2025-02-10 6:00,-8.5,176.1,0,89
634,아산,2025-02-10 7:00,-7.9,220.9,0,90
634,아산,2025-02-10 8:00,-7.4,222.2,0,89
634,아산,2025-02-10 9:00,-5.4,201.2,0,83
634,아산,2025-02-10 10:00,-4.1,201.2,0,78
634,아산,2025-02-10 11:00,-3,196.8,0,84
634,아산,2025-02-10 12:00,-2.2,181.2,0,86
634,아산,2025-02-10 13:00,-1.2,246.3,0,86
634,아산,2025-02-10 14:00,-0.1,305.6,0,75
634,아산,2025-02-10 15:00,0.1,297.6,0,73
634,아산,2025-02-10 16:00,0.5,323.7,0,62
634,아산,2025-02-10 17:00,0.6,317.8,0,60
634,아산,2025-02-10 18:00,-0.7,326.6,0,64
634,아산,2025-02-10 19:00,-1.6,310.2,0,70
634,아산,2025-02-10 20:00,-4,191.6,0,81
634,아산,2025-02-10 21:00,-4.6,150,0,85
634,아산,2025-02-10 22:00,-4.6,174.6,0,83
634,아산,2025-02-10 23:00,-5.4,156,0,87
634,아산,2025-02-11 0:00,-6.1,161.6,0,90
634,아산,2025-02-11 1:00,-6.5,219.4,0,92
634,아산,2025-02-11 2:00,-6.6,173.5,0,91
634,아산,2025-02-11 3:00,-6.4,163.9,0,88
